text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"@scollinson I'm terribly sorry. So we can look into this with you, click here to reach out to us: https://t.co/JzP7hlA23B ^JA",FALSE,0,scollinson,04-07-2016 17:47,FALSE,7.50022E+17,7.50023E+17,7066052,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@mjtagg Sorry for the excessive packaging. You can send feedback for improvement using the form here: https://t.co/GFXvcJu7ki. ^RM,FALSE,0,mjtagg,04-07-2016 17:45,FALSE,7.50021E+17,7.50023E+17,21445649,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@MushKinPuff I don't see those items currently avail. You can let us know of interest w/Search Feedback option on search results page. ^SJ,FALSE,0,MushKinPuff,04-07-2016 17:45,FALSE,7.5002E+17,7.50023E+17,2614136310,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@NeedMoreTea I'm sorry you've had such a poor experience. Can you explain what happened without giving any account info? ^ME,FALSE,0,NeedMoreTea,04-07-2016 17:45,FALSE,7.50021E+17,7.50023E+17,295841429,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@NorwichSkip We hope in the future you'll give us another chance. ((2/2) ^JA,FALSE,0,NorwichSkip,04-07-2016 17:44,FALSE,7.5002E+17,7.50022E+17,3404640845,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@NorwichSkip Sorry, we can't access your account via Twitter. If you'd like to close your account click here: https://t.co/JzP7hlA23B. (1/2)",FALSE,0,NorwichSkip,04-07-2016 17:43,FALSE,7.5002E+17,7.50022E+17,3404640845,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@D33PCHAHAR Sorry to know you feel this way. Could you please let us know what went wrong for you to feel this way? ^SV,FALSE,0,D33PCHAHAR,04-07-2016 17:43,FALSE,7.50021E+17,7.50022E+17,2388173724,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@brianmurphy111 I'm so sorry the chair isn't holding together! You can look into return options here: https://t.co/5RcjVPJgUP. ^ME,FALSE,0,brianmurphy111,04-07-2016 17:42,FALSE,7.5002E+17,7.50022E+17,3146954157,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@toyris I'm sorry, it may have been a mis-scan, if your order doesn't arrive by 9 PM, please let us know. ^JA",FALSE,0,toyris,04-07-2016 17:42,FALSE,7.5002E+17,7.50022E+17,18866052,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@khurana_khurana (2/2) We'll surely look into this once we receive the requested document. ^HK,FALSE,0,khurana_khurana,04-07-2016 17:41,FALSE,7.50019E+17,7.50022E+17,300953037,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@khurana_khurana Hey! If the manufacturer refuses to honor the warranty, kindly demand for a service denial certificate. (1/2) ^HK",FALSE,0,khurana_khurana,04-07-2016 17:41,FALSE,7.50019E+17,7.50022E+17,300953037,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@abhyrama Apologies for any inconvenience. Have we missed the estimates here : https://t.co/pYHdlcj0Ot  ^SV,FALSE,0,abhyrama,04-07-2016 17:41,FALSE,7.50014E+17,7.50022E+17,15942042,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@pdf_om Sorry to hear about this! Please share your details here : https://t.co/E1p3YYLSR9 I'll reach out to you and assist you further. ^SV,FALSE,0,pdf_om,04-07-2016 17:40,FALSE,7.50016E+17,7.50021E+17,7.22283E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@jemschofield Oh no! Have you tried the steps listed here: https://t.co/v4uNBWtYgS. Let us know if this helps. ^JA,FALSE,0,jemschofield,04-07-2016 17:39,FALSE,7.50018E+17,7.50021E+17,26014186,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@theonetruebix We'd like to look into this with you. Reach us here: https://t.co/hApLpMlfHN for further troubleshooting. ^JL,FALSE,0,theonetruebix,04-07-2016 17:39,FALSE,7.50016E+17,7.50021E+17,15413409,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@DanWhiteDW That is quite excessive. If you haven't yet, you can leave packaging feedback here: https://t.co/0yJwaJBT73. ^ME",FALSE,1,DanWhiteDW,04-07-2016 17:37,FALSE,7.50019E+17,7.50021E+17,73060888,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@kashahmed I'm sorry for the frustration. When you reached out to us, were we able to resolve your concern? ^JA",FALSE,0,kashahmed,04-07-2016 17:36,FALSE,7.50018E+17,7.5002E+17,19829041,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@utkarsh4121 Hey! That's unusual. Have you received any email correspondence from us explaining the delay or shipping confirmation ?,FALSE,0,utkarsh4121,04-07-2016 17:36,FALSE,7.50018E+17,7.5002E+17,85049911,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@jemschofield That's not good. When you have a moment, reach out to us here: https://t.co/JzP7hlA23B. ^RM",FALSE,0,jemschofield,04-07-2016 17:34,FALSE,7.50018E+17,7.5002E+17,26014186,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@MikeEdwards1982 Please use the link ^JW provided to contact us via phone or chat so we can look into this with you. ^ME,FALSE,0,MikeEdwards1982,04-07-2016 17:33,FALSE,7.50018E+17,7.5002E+17,55191751,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@mikeycp We're definitely still working on this. I've passed along your feedback and concern again. Thank you for your patience with us. ^JM,FALSE,0,mikeycp,04-07-2016 17:32,FALSE,7.50016E+17,7.50019E+17,18445494,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@k8ums Please keep us posted on what options they are able to offer. ^LP,FALSE,0,k8ums,04-07-2016 17:32,FALSE,7.50016E+17,7.50019E+17,462396379,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@braam_deacon I'm so sorry you haven't received it! Did you order from https://t.co/nUUp5MtGzL? Whats your delivery date? ^ME,FALSE,0,braam_deacon,04-07-2016 17:32,FALSE,7.50017E+17,7.50019E+17,705781042,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@LightningAlex_ The items may not be eligible to ship there. More info can be found here: https://t.co/2kw2dLUSzi. ^LP,FALSE,0,LightningAlex_,04-07-2016 17:32,FALSE,7.50016E+17,7.50019E+17,2905416347,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@MelJenkins12 Thanks for bringing this to our attention. Please leave the details here: https://t.co/mJpFIdF3ms so we can improve. ^JW,FALSE,0,MelJenkins12,04-07-2016 17:31,FALSE,NA,7.50019E+17,2980065309,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@GurrumPurrum Hey! As informed earlier, you'd find the guaranteed delivery option only if it is available for that particular product. ^HK",FALSE,0,GurrumPurrum,04-07-2016 17:31,FALSE,7.50016E+17,7.50019E+17,2712278395,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@kashahmed I'm sorry to hear this. The best way is submitting feedback through the link in the email you receive after your contact. ^JM,FALSE,0,kashahmed,04-07-2016 17:30,FALSE,7.50017E+17,7.50019E+17,19829041,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@OForTheLove I'm so sorry you haven't received a response! Please use the link ^JA proivded to contact us in real-time via phone or chat.^ME,FALSE,0,OForTheLove,04-07-2016 17:30,FALSE,7.50016E+17,7.50019E+17,96401276,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@Nhago_J I'm sorry your parcel hasn't been delivered yet. Deliveries are made until 21:00, please keep us posted on the delivery status! ^ME",FALSE,0,Nhago_J,04-07-2016 17:28,FALSE,7.50016E+17,7.50018E+17,28203872,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@nileshjrane I understand the frustration, and am very sorry. Pls let us know if you have any further issues with this order or return. ^JM",FALSE,0,nileshjrane,04-07-2016 17:27,FALSE,7.50016E+17,7.50018E+17,141279664,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@NorwichSkip To look into return/replacement options, click here: https://t.co/WIvBNbz5As ^JA",FALSE,0,NorwichSkip,04-07-2016 17:26,FALSE,7.50014E+17,7.50018E+17,3404640845,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@WeirdAndWire That would not be something covered under our One-Year Limited Warranty for Amazon Devices: https://t.co/Ifw906Sbx2 ^SJ,FALSE,1,WeirdAndWire,04-07-2016 17:26,FALSE,7.50014E+17,7.50018E+17,7.2913E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@suggfttdeyes Try the link from a non Mobile device. There is a video the app isn't showing. Here are the terms: https://t.co/VQvfolBWIp ^JM,FALSE,1,suggfttdeyes,04-07-2016 17:23,FALSE,7.50014E+17,7.50017E+17,192333696,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@KuzmichShannon We appreciate the shout-out and we're glad to hear that everything was sorted! Enjoy! (: ^ME,FALSE,1,KuzmichShannon,04-07-2016 17:22,FALSE,7.50016E+17,7.50017E+17,945008192,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@LightningAlex_ Good question! To narrow it down, please let us know if the items are sold by us and if you've shipped there before. ^JW",FALSE,0,LightningAlex_,04-07-2016 17:19,FALSE,7.50013E+17,7.50016E+17,2905416347,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@AmritTandT I'm happy to hear we were able to help! Thanks for letting us know. Hope you enjoy the rest of your day! ^LI,FALSE,1,AmritTandT,04-07-2016 17:19,FALSE,7.50012E+17,7.50016E+17,519768045,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@skizzles22 I'm so sorry that your order was cancelled. Sounds like an authorization was put on your card: https://t.co/AOOliNQbxU. ^ME,FALSE,0,skizzles22,04-07-2016 17:18,FALSE,7.50013E+17,7.50016E+17,811735604,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@jamie3578 Thanks for letting us know! I've forwarded this over to the appropriate team. Hope you enjoy the rest of your day! ^LI,FALSE,0,jamie3578,04-07-2016 17:18,FALSE,7.5001E+17,7.50016E+17,158378366,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@adamruch Are you having trouble with a current order that was setto be delivered? If so, please reach out here: https://t.co/wYWgSZsijL.^LP",FALSE,0,adamruch,04-07-2016 17:18,FALSE,7.50013E+17,7.50016E+17,318182652,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@edenbutterfly85 We'd like to review options and forward feedback about the date change. Pls phone/chat here: https://t.co/JzP7hlA23B ^SJ,FALSE,0,edenbutterfly85,04-07-2016 17:18,FALSE,7.50012E+17,7.50016E+17,557994467,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Heather_Raleigh We'd like to investigate. Please reach out to us when you have a moment: https://t.co/hApLpMlfHN. ^RM,FALSE,0,Heather_Raleigh,04-07-2016 17:16,FALSE,7.50013E+17,7.50015E+17,971331692,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@ro_ch92 Hey! That's unusual. Could you help us with the estimated delivery date provided in the shipping confirmation email? ^HK,FALSE,0,ro_ch92,04-07-2016 17:16,FALSE,7.50014E+17,7.50015E+17,2897524688,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@mikeycp Has the order been updated here: https://t.co/q4LAMZ3tbE? ^JW,FALSE,0,mikeycp,04-07-2016 17:15,FALSE,7.50013E+17,7.50015E+17,18445494,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@khurana_khurana Hey! Request you to get in touch with the manufacturer. ^SS,FALSE,0,khurana_khurana,04-07-2016 17:14,FALSE,7.50014E+17,7.50015E+17,300953037,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@k8ums I'm sorry, we can't access your account. For available options, phone support will be able to assist. They can see e-mail threads.^LP",FALSE,0,k8ums,04-07-2016 17:14,FALSE,7.50014E+17,7.50015E+17,462396379,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@GurrumPurrum Hi! The guaranteed delivery option will be depending on your pincode. You'll be able to find it at the checkout page. ^SG,FALSE,0,GurrumPurrum,04-07-2016 17:13,FALSE,7.50012E+17,7.50015E+17,2712278395,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@pdf_om Hey! Kindly get in touch with our support team here: https://t.co/vlvfJr4nN9. We'll check this for you. ^HK,FALSE,0,pdf_om,04-07-2016 17:12,FALSE,7.50013E+17,7.50014E+17,7.22283E+17,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@SoFloBuckeye 2/2 Did we provide a date range in the confirmation e-mail, or have the orders been rescheduled after you placed the order?^LP",FALSE,0,SoFloBuckeye,04-07-2016 17:09,FALSE,7.50012E+17,7.50014E+17,3237030546,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@theonetruebix Are you connected to a Wi-Fi network? If so, please power cycle your router and try again. Let us know if this helps. ^JM",FALSE,0,theonetruebix,04-07-2016 17:09,FALSE,7.50012E+17,7.50014E+17,15413409,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@SoFloBuckeye 1/2 I'm sorry for the misunderstanding. Prime Pantry is sent Standard shipping: https://t.co/XJla2E0eOV.,FALSE,0,SoFloBuckeye,04-07-2016 17:09,FALSE,7.50012E+17,7.50014E+17,3237030546,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@nileshjrane Sorry for the trouble with your order. Did you speak with our CS when requesting return? If so, what options were offered? ^JM",FALSE,0,nileshjrane,04-07-2016 17:08,FALSE,7.50011E+17,7.50013E+17,141279664,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@lbstewart In that case, please contact us here: https://t.co/CYqkdUakWJ so we can help out. ^JW",FALSE,0,lbstewart,04-07-2016 17:08,FALSE,7.50011E+17,7.50013E+17,21907547,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@NorwichSkip We don't have individual parts, we can have the item returned for a refund. The manufacturer may have the part. ^RM",FALSE,0,NorwichSkip,04-07-2016 17:07,FALSE,7.50011E+17,7.50013E+17,3404640845,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@nileshjrane Please don?t provide your order details. We consider it personal information. Our page is visible to public. ^SG(2/2),FALSE,0,nileshjrane,04-07-2016 17:07,FALSE,7.50012E+17,7.50013E+17,141279664,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@nileshjrane Hi! Sorry to hear about that. I'd like our team to look into this, please reach out to us via: https://t.co/vlvfJr4nN9 ^SG(1/2)",FALSE,0,nileshjrane,04-07-2016 17:06,FALSE,7.50012E+17,7.50013E+17,141279664,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@james_skyline86 We definitely can. Let is know if we can help with anything else. ^RM,FALSE,0,james_skyline86,04-07-2016 17:05,FALSE,7.50012E+17,7.50013E+17,496335585,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Heather_Raleigh Oh no! I'm sorry for the delay. Have you been in touch with the carrier for an update? ^RA,FALSE,0,Heather_Raleigh,04-07-2016 17:05,FALSE,7.50011E+17,7.50013E+17,971331692,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@khurana_khurana Hey! Is the item under the return window? ^SS,FALSE,0,khurana_khurana,04-07-2016 17:03,FALSE,7.50011E+17,7.50012E+17,300953037,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@suggfttdeyes If you follow the link ^RM provided, the information is listed under Special Offers and Product Promotions. ^RA",FALSE,0,suggfttdeyes,04-07-2016 17:01,FALSE,7.50008E+17,7.50012E+17,192333696,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@superiscch It looks like a Seller is offering that item. Sellers have the ability to set their own prices for their items. ^ME,FALSE,0,superiscch,04-07-2016 17:01,FALSE,7.50009E+17,7.50012E+17,228843719,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@theonetruebix Have you tried using another browser, such as Firefox? ^JW",FALSE,0,theonetruebix,04-07-2016 16:59,FALSE,7.50009E+17,7.50011E+17,15413409,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Scamp_and_Me I'm so sorry the box was damaged! You can look into return options here: https://t.co/5RcjVPJgUP. ^ME,FALSE,0,Scamp_and_Me,04-07-2016 16:59,FALSE,7.5001E+17,7.50011E+17,1444826203,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@edenbutterfly85 Thanks for clarifying. Does the tracking show as in transit or out for delivery? Has the courier been contacted? ^ME,FALSE,0,edenbutterfly85,04-07-2016 16:58,FALSE,7.5001E+17,7.50011E+17,557994467,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@vijay_sharma Hi! Sorry to hear about that. I'd like our team to look into this, please reach out to us via https://t.co/vlvfJr4nN9 ^SG",FALSE,0,vijay_sharma,04-07-2016 16:56,FALSE,7.50008E+17,7.5001E+17,55913949,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@nileshjrane HI! I'm sorry you feel this way. Could you elaborate the issue, so that we can assist you accordingly. ^SP",FALSE,0,nileshjrane,04-07-2016 16:55,FALSE,7.50003E+17,7.5001E+17,141279664,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Siddhu_05 Hi there! I'm sorry about the delay. Have you received any correspondence about the delay in delivery. ^OG.,FALSE,0,Siddhu_05,04-07-2016 16:54,FALSE,7.50007E+17,7.5001E+17,155057037,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@MaratheAditya Have you had a moment to discuss this with our Support team? If not: https://t.co/oGDklGgbCZ ^JW,FALSE,0,MaratheAditya,04-07-2016 16:53,FALSE,7.50008E+17,7.5001E+17,555662235,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@niladam Sorry to hear it wasn't sent, contact us here: https://t.co/CYqkdUakWJ to request the transcript sent over. ^JW",FALSE,0,niladam,04-07-2016 16:52,FALSE,7.50008E+17,7.50009E+17,16745600,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@theonetruebix What browser are you using? Make sure it is fully up-to-date. ^RM,FALSE,0,theonetruebix,04-07-2016 16:52,FALSE,7.50007E+17,7.50009E+17,15413409,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@edenbutterfly85 I'm sorry for the delay. Who is the courier, and what does the latest tracking update show: https://t.co/aaDyEz1VgE? ^JM",FALSE,0,edenbutterfly85,04-07-2016 16:49,FALSE,7.50005E+17,7.50009E+17,557994467,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@x_hectorx Oh no! Here are some tips to help you sign in: https://t.co/4a8Zc0zFgL. Keep us posted! ^RA,FALSE,0,x_hectorx,04-07-2016 16:49,FALSE,7.50007E+17,7.50009E+17,2761180406,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@JTA4T Perfect, thanks for letting us know it's been sorted out! Let us know if we can help w/anything else. ^SJ",FALSE,0,JTA4T,04-07-2016 16:49,FALSE,7.50006E+17,7.50009E+17,28017444,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@FahadAlawam Hi, I'm sorry to know this. Please contact our specialist team here: https://t.co/tc3VJIYzxn our team will help you out. ^OG.",FALSE,0,FahadAlawam,04-07-2016 16:48,FALSE,7.50004E+17,7.50008E+17,44996612,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@izzyfraser Phone or chat will be the best bet to speak with a member of our Support team in real time. ^JW,FALSE,0,izzyfraser,04-07-2016 16:47,FALSE,7.50006E+17,7.50008E+17,30005255,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@k8ums I'm sorry to hear about the poor experience. W/o giving account info, can you explain what exactly happened? ^ME",FALSE,0,k8ums,04-07-2016 16:47,FALSE,7.50007E+17,7.50008E+17,462396379,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@suggfttdeyes It looks like the steps to enter are included on the products detail page here: https://t.co/RBpUvqzMo9. ^RM,FALSE,0,suggfttdeyes,04-07-2016 16:47,FALSE,7.50006E+17,7.50008E+17,192333696,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@Ross_o_regan That's no good! Please get in touch with us here: https://t.co/JzP7hlA23B so we can make this right for you. ^EZ,FALSE,0,Ross_o_regan,04-07-2016 16:47,FALSE,7.50007E+17,7.50008E+17,453107308,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@gjrrox Excellent! If you need help with anything else, we're always here. ^RA",FALSE,0,gjrrox,04-07-2016 16:46,FALSE,7.50007E+17,7.50008E+17,40888158,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@welshrachy90 Thanks for trying! We'd like to look into this with you in real-time, please give us a ring: https://t.co/JzP7hlA23B. ^EZ",FALSE,0,welshrachy90,04-07-2016 16:45,FALSE,7.50006E+17,7.50008E+17,54210190,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@DrCorinneHyde Thanks for checking. We'll need to take a closer look at what's happening. Please contact us: https://t.co/hApLpMlfHN. ^RA,FALSE,0,DrCorinneHyde,04-07-2016 16:44,FALSE,7.50006E+17,7.50007E+17,216814922,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
@splendjoel I'm sorry they left it in the way! You can set a safe place for future deliveries here:https://t.co/yZSalVEVx0. ^RM,FALSE,0,splendjoel,04-07-2016 16:43,FALSE,7.50006E+17,7.50007E+17,30179312,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@SoFloBuckeye I'm sorry they were delayed so far out. Have you contacted our us via phone about this? If so, what options were given? ^ME",FALSE,0,SoFloBuckeye,04-07-2016 16:43,FALSE,7.50006E+17,7.50007E+17,3237030546,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
"@NorwichSkip I'm sorry, sending individual parts isn't an option that we have. Have you tried contacting the manufacturer of the item? ^JM",FALSE,0,NorwichSkip,04-07-2016 16:43,FALSE,7.50005E+17,7.50007E+17,3404640845,"<a href=""http://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>",AmazonHelp,0,FALSE,FALSE,NA,NA
